https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1721894400000,2024-07-25 08:00:00,ADA/USDT,0.39659,0.39764,0.39511,0.39673,1195233.8491,3015442.2333,619981.5685,1564144.5151,29744,0.39637
1721890800000,2024-07-25 07:00:00,ADA/USDT,0.39692,0.39761,0.39527,0.3966,1173695.037,2961146.9714,606485.5926,1530131.3392,30046,0.39636
1721887200000,2024-07-25 06:00:00,ADA/USDT,0.39501,0.39799,0.39375,0.39686,1269577.0393,3205473.1927,667199.3808,1684550.0866,30855,0.39606
1721883600000,2024-07-25 05:00:00,ADA/USDT,0.39716,0.39823,0.39433,0.39507,1167009.1046,2941732.8,615811.4573,1552293.9651,31296,0.3967
1721880000000,2024-07-25 04:00:00,ADA/USDT,0.39451,0.3986,0.39297,0.39713,1145519.5004,2895467.2358,607489.0586,1535524.351,30616,0.39562
1721876400000,2024-07-25 03:00:00,ADA/USDT,0.39555,0.39579,0.39273,0.39453,940028.8897,2383842.1948,497496.9299,1261582.1371,30029,0.39433
1721872800000,2024-07-25 02:00:00,ADA/USDT,0.39683,0.39721,0.3925,0.39561,861714.5779,2181263.0555,445588.504,1127901.186,28666,0.39505
1721869200000,2024-07-25 01:00:00,ADA/USDT,0.40641,0.40646,0.39291,0.39696,1184474.5151,2988151.921,618260.2973,1559960.5055,24547,0.39641
1721865600000,2024-07-25 00:00:00,ADA/USDT,0.40643,0.40855,0.40544,0.40659,847395.3557,2082862.8222,435243.1776,1069784.1554,20962,0.40684
1721862000000,2024-07-24 23:00:00,ADA/USDT,0.40624,0.40796,0.40473,0.40662,671093.255,1651802.0965,342310.1731,842513.0383,20534,0.40628
1721858400000,2024-07-24 22:00:00,ADA/USDT,0.4131,0.41411,0.40589,0.40609,791710.8746,1933922.7841,408670.8252,998258.628,19893,0.40939
1721854800000,2024-07-24 21:00:00,ADA/USDT,0.4143,0.41489,0.40647,0.41375,817140.5623,1985454.0767,413014.4357,1003508.9818,18452,0.41157
1721851200000,2024-07-24 20:00:00,ADA/USDT,0.41075,0.41457,0.41063,0.41421,561362.8172,1359584.6418,287756.3091,696934.7018,17603,0.41289
1721847600000,2024-07-24 19:00:00,ADA/USDT,0.40829,0.41389,0.40695,0.41076,722835.3693,1756685.8802,373513.6608,907721.3021,17450,0.41148
1721844000000,2024-07-24 18:00:00,ADA/USDT,0.41408,0.41434,0.40803,0.40821,665058.517,1618155.175,341388.7683,830717.1388,16448,0.411
1721840400000,2024-07-24 17:00:00,ADA/USDT,0.41349,0.41558,0.41297,0.41411,619556.9353,1495651.3463,312596.5689,754639.5685,16263,0.41423
1721836800000,2024-07-24 16:00:00,ADA/USDT,0.41191,0.41431,0.40916,0.41364,594364.6126,1442656.6665,304660.9473,739515.5344,16568,0.41199
1721833200000,2024-07-24 15:00:00,ADA/USDT,0.41755,0.41855,0.41193,0.41193,748331.7741,1802415.5053,380373.4782,916234.436,17375,0.41519
1721829600000,2024-07-24 14:00:00,ADA/USDT,0.41617,0.41997,0.41566,0.41775,702757.1679,1680645.5804,362469.9391,866853.7329,17603,0.41814
1721826000000,2024-07-24 13:00:00,ADA/USDT,0.41682,0.42068,0.41611,0.41633,827711.0423,1977103.2033,425596.5034,1016625.646,18506,0.41865
1721822400000,2024-07-24 12:00:00,ADA/USDT,0.41917,0.41999,0.41667,0.41694,804154.8029,1921599.7978,412142.0809,984858.8597,19647,0.41848
1721818800000,2024-07-24 11:00:00,ADA/USDT,0.41864,0.41949,0.41733,0.41922,725487.8443,1733039.0051,377800.0176,902491.3269,19789,0.41862
1721815200000,2024-07-24 10:00:00,ADA/USDT,0.41888,0.41931,0.4157,0.41871,839955.377,2011345.1563,438683.4679,1050469.5237,20076,0.41761
1721811600000,2024-07-24 09:00:00,ADA/USDT,0.41775,0.4185,0.41615,0.4185,447119.1412,1071396.0869,234938.7315,562963.4391,20142,0.41732
1721808000000,2024-07-24 08:00:00,ADA/USDT,0.42014,0.42175,0.41582,0.41776,892322.3252,2131727.3269,452510.6403,1081060.2269,20259,0.41859
1721804400000,2024-07-24 07:00:00,ADA/USDT,0.41107,0.42088,0.40987,0.42009,876515.3094,2114676.87,445691.199,1075130.4616,20378,0.41451
1721800800000,2024-07-24 06:00:00,ADA/USDT,0.40784,0.41229,0.407,0.41112,849651.0707,2076010.6717,441041.0087,1077609.6719,20858,0.40927
1721797200000,2024-07-24 05:00:00,ADA/USDT,0.40936,0.40965,0.40656,0.40787,952446.3952,2333739.5945,489760.8256,1200061.8899,22682,0.40812
1721793600000,2024-07-24 04:00:00,ADA/USDT,0.4105,0.41079,0.40807,0.40938,977672.846,2388133.0866,514776.2526,1257411.66,24145,0.40938
1721790000000,2024-07-24 03:00:00,ADA/USDT,0.40912,0.41108,0.40801,0.41056,879995.0714,2147626.8744,448250.5221,1093952.0782,24975,0.40975
1721786400000,2024-07-24 02:00:00,ADA/USDT,0.40739,0.4094,0.40635,0.40921,915221.4727,2245166.548,468070.6281,1148243.7348,24594,0.40764
1721782800000,2024-07-24 01:00:00,ADA/USDT,0.40606,0.41068,0.40606,0.40743,1042419.6998,2552313.6955,534384.4992,1308378.7276,26146,0.40842
1721779200000,2024-07-24 00:00:00,ADA/USDT,0.40987,0.4106,0.40576,0.40615,1141873.4314,2798706.0468,605118.8749,1483223.7453,27289,0.408
1721775600000,2024-07-23 23:00:00,ADA/USDT,0.41046,0.41145,0.40888,0.40988,1110687.3525,2707965.5535,563506.9919,1373896.5687,28243,0.41015
1721772000000,2024-07-23 22:00:00,ADA/USDT,0.40914,0.41129,0.40804,0.41047,1218701.3723,2975729.0672,633598.693,1547106.4371,28955,0.40954
1721768400000,2024-07-23 21:00:00,ADA/USDT,0.41046,0.41211,0.40977,0.41,1005153.7343,2447997.2357,526737.2595,1282864.2233,30633,0.4106
1721764800000,2024-07-23 20:00:00,ADA/USDT,0.40935,0.4119,0.40869,0.41058,1210224.6816,2949688.4925,632124.759,1540667.8333,32112,0.41029
1721761200000,2024-07-23 19:00:00,ADA/USDT,0.40833,0.41273,0.40781,0.40897,1340117.0371,3266860.3213,697935.5971,1701389.8365,32492,0.41021
1721757600000,2024-07-23 18:00:00,ADA/USDT,0.40931,0.41103,0.40768,0.40839,1021208.776,2494002.358,525869.4925,1284295.9411,32582,0.40946
1721754000000,2024-07-23 17:00:00,ADA/USDT,0.40459,0.40947,0.4027,0.40932,1203436.2679,2959618.8095,627418.0658,1543109.314,32099,0.40662
1721750400000,2024-07-23 16:00:00,ADA/USDT,0.4158,0.41602,0.40476,0.40476,1428713.5512,3475897.4767,750093.2671,1824748.4992,31356,0.41105
1721746800000,2024-07-23 15:00:00,ADA/USDT,0.42125,0.42145,0.41484,0.41619,1224619.4068,2932839.5096,632518.0084,1514873.3036,31164,0.41756
1721743200000,2024-07-23 14:00:00,ADA/USDT,0.4164,0.42271,0.41513,0.42135,1052906.9788,2509135.0124,546366.7595,1301950.0734,30454,0.41963
1721739600000,2024-07-23 13:00:00,ADA/USDT,0.42101,0.42252,0.41498,0.41653,1432510.892,3424662.3424,747602.5455,1787361.5513,29072,0.41829
1721736000000,2024-07-23 12:00:00,ADA/USDT,0.42514,0.42555,0.41954,0.42107,1065215.998,2523361.831,550368.2244,1303706.9575,28267,0.42214
1721732400000,2024-07-23 11:00:00,ADA/USDT,0.42528,0.42611,0.42165,0.42518,1152394.3999,2718493.8852,606740.6098,1431261.4674,28264,0.42391
1721728800000,2024-07-23 10:00:00,ADA/USDT,0.42499,0.42744,0.42364,0.42555,1045441.1527,2455988.065,543088.4247,1275825.2224,27377,0.42567
1721725200000,2024-07-23 09:00:00,ADA/USDT,0.4256,0.4275,0.42325,0.42484,1018600.1518,2394295.6701,519512.7695,1221181.8696,26048,0.42542
1721721600000,2024-07-23 08:00:00,ADA/USDT,0.41947,0.42595,0.41864,0.42531,1012442.0626,2397005.6904,516807.9533,1223589.8669,23894,0.42239
1721718000000,2024-07-23 07:00:00,ADA/USDT,0.42004,0.42079,0.41808,0.41975,943787.5067,2250398.7718,486640.9825,1160358.88,23093,0.41938
1721714400000,2024-07-23 06:00:00,ADA/USDT,0.41968,0.42159,0.41805,0.41999,788766.0079,1879112.7888,407231.3572,970152.6378,22953,0.41975
1721710800000,2024-07-23 05:00:00,ADA/USDT,0.4228,0.42376,0.41856,0.41965,978092.1348,2325876.1893,505016.1608,1200842.6573,21649,0.42053
1721707200000,2024-07-23 04:00:00,ADA/USDT,0.4263,0.42774,0.42235,0.42307,846717.4998,1993193.4124,435646.8715,1025470.29,19898,0.42481
1721703600000,2024-07-23 03:00:00,ADA/USDT,0.42791,0.42861,0.42605,0.4263,665778.1449,1559110.5788,347246.658,813190.1895,18948,0.42702
1721700000000,2024-07-23 02:00:00,ADA/USDT,0.42827,0.42963,0.42599,0.42772,685310.4289,1601030.8582,353154.0851,825026.1502,18681,0.42804
1721696400000,2024-07-23 01:00:00,ADA/USDT,0.42785,0.42958,0.42634,0.42824,785022.4335,1833630.3988,404186.2145,944084.9987,18329,0.42812
1721692800000,2024-07-23 00:00:00,ADA/USDT,0.42611,0.42872,0.42469,0.42795,640405.2432,1500751.007,335998.611,787372.616,17634,0.42672
1721689200000,2024-07-22 23:00:00,ADA/USDT,0.42717,0.42803,0.42382,0.42641,696228.744,1632661.4805,355557.6733,833815.8015,17229,0.42643
1721685600000,2024-07-22 22:00:00,ADA/USDT,0.42956,0.42956,0.42525,0.42682,677209.68,1584509.5023,346757.3183,811322.2859,16596,0.42739
1721682000000,2024-07-22 21:00:00,ADA/USDT,0.43171,0.43189,0.42603,0.42952,698285.031,1626766.9656,352242.6931,820594.1755,16833,0.42925
1721678400000,2024-07-22 20:00:00,ADA/USDT,0.43289,0.43358,0.43022,0.43168,686071.503,1588336.3592,360203.8161,833913.9485,17704,0.43194
1721674800000,2024-07-22 19:00:00,ADA/USDT,0.42926,0.43311,0.42833,0.4328,764872.2023,1778725.4811,394706.7421,917932.0553,18760,0.43001
1721671200000,2024-07-22 18:00:00,ADA/USDT,0.43095,0.43228,0.42852,0.42903,882107.8752,2051055.1993,450227.0574,1046856.2031,22016,0.43007
1721667600000,2024-07-22 17:00:00,ADA/USDT,0.42912,0.43124,0.42831,0.43091,905203.3167,2108381.6834,456552.1103,1063373.5099,26139,0.42933
1721664000000,2024-07-22 16:00:00,ADA/USDT,0.42961,0.43142,0.42828,0.42912,1015449.2056,2362816.2669,516068.4959,1200828.7381,27603,0.42976
1721660400000,2024-07-22 15:00:00,ADA/USDT,0.43013,0.43186,0.4288,0.42978,974862.0495,2264409.5593,509825.986,1184206.5971,27882,0.43051
1721656800000,2024-07-22 14:00:00,ADA/USDT,0.43162,0.43326,0.42858,0.43008,1184637.4195,2748060.5428,606134.9072,1406089.9264,27486,0.43108
1721653200000,2024-07-22 13:00:00,ADA/USDT,0.43703,0.43894,0.43076,0.43191,1264461.6323,2902985.4153,648069.0979,1487770.215,27746,0.43558
1721649600000,2024-07-22 12:00:00,ADA/USDT,0.4375,0.43885,0.43529,0.4371,1131494.108,2588319.8067,579069.1149,1324573.1628,27534,0.43715
1721646000000,2024-07-22 11:00:00,ADA/USDT,0.43644,0.43889,0.43557,0.43774,1049017.6578,2400474.3751,530478.1834,1213904.81,27052,0.437
1721642400000,2024-07-22 10:00:00,ADA/USDT,0.43597,0.43767,0.43469,0.43642,1037956.8046,2378611.406,518956.2777,1189257.5851,26930,0.43637
1721638800000,2024-07-22 09:00:00,ADA/USDT,0.43216,0.43646,0.43163,0.43614,1068647.0122,2458933.7824,554632.5263,1276223.5707,27118,0.4346
1721635200000,2024-07-22 08:00:00,ADA/USDT,0.43378,0.43781,0.43166,0.4322,1034210.5858,2379785.2009,531139.2557,1222215.6271,27040,0.43458
1721631600000,2024-07-22 07:00:00,ADA/USDT,0.43192,0.43551,0.42997,0.43405,1076843.4665,2491586.5629,546409.5546,1264308.5371,27686,0.43219
1721628000000,2024-07-22 06:00:00,ADA/USDT,0.43257,0.43483,0.42898,0.43235,1267180.9514,2933115.5711,642290.369,1486647.5812,27941,0.43202
1721624400000,2024-07-22 05:00:00,ADA/USDT,0.43739,0.43786,0.43053,0.43282,1345716.1255,3098304.1477,691178.1108,1591389.894,28352,0.43434
1721620800000,2024-07-22 04:00:00,ADA/USDT,0.43872,0.44072,0.43697,0.43748,1114811.6289,2541825.1948,567277.3545,1293390.2399,30320,0.43858
1721617200000,2024-07-22 03:00:00,ADA/USDT,0.44176,0.44176,0.43862,0.43873,1027996.92,2336594.9801,534027.4993,1213813.1907,30531,0.43995
1721613600000,2024-07-22 02:00:00,ADA/USDT,0.44053,0.44297,0.43882,0.44193,1113770.3904,2525807.0041,570296.0303,1293315.4197,31614,0.44095
1721610000000,2024-07-22 01:00:00,ADA/USDT,0.44588,0.44681,0.44044,0.44069,1092077.5609,2464023.9959,557087.7211,1256935.2019,28636,0.44321
1721606400000,2024-07-22 00:00:00,ADA/USDT,0.44718,0.44987,0.44552,0.44592,1235490.4402,2759095.4084,629949.3495,1406812.6864,28499,0.44779
1721602800000,2024-07-21 23:00:00,ADA/USDT,0.4443,0.449,0.4442,0.44704,1181459.3921,2645203.5443,602779.7044,1349603.3625,29018,0.44664
1721599200000,2024-07-21 22:00:00,ADA/USDT,0.43922,0.44441,0.43889,0.44424,1153327.003,2607435.2893,601049.0228,1358811.3922,29277,0.44232
1721595600000,2024-07-21 21:00:00,ADA/USDT,0.43422,0.43981,0.43298,0.43932,821789.9851,1885926.9989,427501.8284,981003.0171,28681,0.43575
1721592000000,2024-07-21 20:00:00,ADA/USDT,0.42761,0.43656,0.42662,0.43385,1174549.8547,2713714.3705,597124.508,1379831.4986,27338,0.43283
1721588400000,2024-07-21 19:00:00,ADA/USDT,0.42195,0.42787,0.42047,0.42787,805592.8988,1899198.941,410907.949,968725.2661,25687,0.42418
1721584800000,2024-07-21 18:00:00,ADA/USDT,0.42679,0.4286,0.41713,0.42167,1040823.8597,2455785.8353,537186.4543,1267550.4183,22167,0.42383
1721581200000,2024-07-21 17:00:00,ADA/USDT,0.43294,0.43465,0.42497,0.42665,780385.9389,1808920.6039,405976.2293,941019.1429,19565,0.43142
1721577600000,2024-07-21 16:00:00,ADA/USDT,0.43012,0.43296,0.42904,0.43285,773432.3288,1796161.3682,398609.127,925696.8641,19676,0.4306
1721574000000,2024-07-21 15:00:00,ADA/USDT,0.43237,0.43327,0.42931,0.43026,714039.657,1655380.3397,366915.1087,850621.5371,18145,0.43134
1721570400000,2024-07-21 14:00:00,ADA/USDT,0.42861,0.43291,0.42637,0.43244,857577.9539,1993395.514,431718.6044,1003366.2103,18597,0.43021
1721566800000,2024-07-21 13:00:00,ADA/USDT,0.4306,0.43165,0.42822,0.42862,798819.1752,1858892.3949,411275.5185,957076.2982,18660,0.42973
1721563200000,2024-07-21 12:00:00,ADA/USDT,0.43055,0.43203,0.42924,0.4306,687429.7809,1596893.6164,358029.9674,831688.3179,18716,0.43048
1721559600000,2024-07-21 11:00:00,ADA/USDT,0.43115,0.43412,0.42903,0.43065,717892.6929,1667102.3769,365240.6456,848173.5453,18512,0.43062
1721556000000,2024-07-21 10:00:00,ADA/USDT,0.43261,0.43323,0.43092,0.43121,691567.4914,1600740.3298,351518.2225,813630.0436,18456,0.43203
1721552400000,2024-07-21 09:00:00,ADA/USDT,0.43083,0.43382,0.43022,0.43268,835890.0051,1934352.0064,429727.8199,994493.3651,18872,0.43213
1721548800000,2024-07-21 08:00:00,ADA/USDT,0.43023,0.43191,0.43001,0.43084,628655.0631,1458483.4377,321156.6017,745074.5438,18484,0.43103
1721545200000,2024-07-21 07:00:00,ADA/USDT,0.43032,0.43093,0.42863,0.43031,718179.8224,1669794.5225,365976.6584,850905.7031,18890,0.4301
1721541600000,2024-07-21 06:00:00,ADA/USDT,0.43356,0.43426,0.43011,0.43024,801438.7377,1855475.7505,415493.2132,961958.1355,18412,0.43193
1721538000000,2024-07-21 05:00:00,ADA/USDT,0.43384,0.43459,0.43204,0.4336,725719.3682,1674017.1356,370911.8576,855585.9395,17415,0.43352
1721534400000,2024-07-21 04:00:00,ADA/USDT,0.43628,0.43692,0.43359,0.43398,685083.8057,1573709.1608,341874.8852,785314.15,16962,0.43533
1721530800000,2024-07-21 03:00:00,ADA/USDT,0.43712,0.43881,0.43617,0.43637,653118.3867,1493349.1936,340820.038,779283.2941,16846,0.43735
1721527200000,2024-07-21 02:00:00,ADA/USDT,0.43747,0.4388,0.43647,0.43725,603903.6692,1380211.1197,304544.7558,696022.169,16633,0.43754
1721523600000,2024-07-21 01:00:00,ADA/USDT,0.43513,0.43917,0.43389,0.4373,743786.4008,1703288.5477,383246.7916,877624.0506,15876,0.43668
1721520000000,2024-07-21 00:00:00,ADA/USDT,0.43733,0.43852,0.43451,0.43511,598601.5963,1371136.8462,309260.5284,708392.9224,15081,0.43657
1721516400000,2024-07-20 23:00:00,ADA/USDT,0.43617,0.43761,0.4358,0.43754,560952.5717,1283916.4409,284958.4688,652228.8368,15097,0.4369
1721512800000,2024-07-20 22:00:00,ADA/USDT,0.43765,0.43875,0.43533,0.43626,483288.3665,1105790.552,244594.4253,559633.4821,13602,0.43705
1721509200000,2024-07-20 21:00:00,ADA/USDT,0.43736,0.43765,0.43412,0.43735,533337.2204,1223942.5957,272708.331,625825.6278,12815,0.43575
1721505600000,2024-07-20 20:00:00,ADA/USDT,0.4352,0.43832,0.43503,0.43741,390519.0431,893766.6378,192687.5313,441006.192,11920,0.43693
1721502000000,2024-07-20 19:00:00,ADA/USDT,0.43591,0.43793,0.43463,0.43528,610521.41,1399296.2859,305539.8926,700298.3963,14333,0.4363
1721498400000,2024-07-20 18:00:00,ADA/USDT,0.43809,0.43865,0.43449,0.43563,456752.9283,1047156.154,229620.5199,526429.4168,14150,0.43618
1721494800000,2024-07-20 17:00:00,ADA/USDT,0.43257,0.43988,0.43195,0.43789,524153.8654,1201830.38,271095.6413,621638.0055,12146,0.43613
1721491200000,2024-07-20 16:00:00,ADA/USDT,0.43412,0.43655,0.43182,0.43262,574225.0213,1321436.7721,296864.7231,683190.9644,13005,0.43454
1721487600000,2024-07-20 15:00:00,ADA/USDT,0.4318,0.43416,0.43165,0.43396,488731.6882,1129420.2858,245101.8481,566410.6503,15516,0.43272
1721484000000,2024-07-20 14:00:00,ADA/USDT,0.42958,0.43296,0.42874,0.43188,575159.141,1334957.8982,291675.4957,677000.8047,16618,0.43084
1721480400000,2024-07-20 13:00:00,ADA/USDT,0.43182,0.43205,0.42796,0.42983,856501.87,1992805.2916,437936.7019,1018970.913,19418,0.42979
1721476800000,2024-07-20 12:00:00,ADA/USDT,0.43225,0.43329,0.43169,0.4321,709138.1906,1639462.3528,364842.7836,843485.0743,20553,0.43254
1721473200000,2024-07-20 11:00:00,ADA/USDT,0.43638,0.43647,0.43179,0.43221,883580.9509,2034298.8994,449384.915,1034678.8543,20526,0.43434
1721469600000,2024-07-20 10:00:00,ADA/USDT,0.43685,0.43743,0.43526,0.43647,837861.3398,1920115.6802,423176.9698,969787.3845,20830,0.43636
1721466000000,2024-07-20 09:00:00,ADA/USDT,0.4372,0.43884,0.43545,0.43665,868575.7609,1985858.2914,451303.2514,1031844.8131,21285,0.43738
1721462400000,2024-07-20 08:00:00,ADA/USDT,0.43894,0.44111,0.43674,0.4372,1006793.9064,2294103.6235,516693.6353,1177379.0726,22012,0.43886
1721458800000,2024-07-20 07:00:00,ADA/USDT,0.44065,0.44197,0.43871,0.43896,835350.996,1896994.0736,427367.9575,970523.2473,22911,0.44035
1721455200000,2024-07-20 06:00:00,ADA/USDT,0.43884,0.44068,0.4384,0.44065,929090.6915,2112832.4066,473984.9173,1077878.5869,23790,0.43973
1721451600000,2024-07-20 05:00:00,ADA/USDT,0.44018,0.44041,0.43728,0.4389,989849.1842,2256518.7864,498971.9257,1137520.2494,24705,0.43866
1721448000000,2024-07-20 04:00:00,ADA/USDT,0.43901,0.44127,0.43785,0.44018,987981.6419,2246738.0687,509136.6,1157831.6518,24236,0.43974
1721444400000,2024-07-20 03:00:00,ADA/USDT,0.43502,0.43949,0.43484,0.43904,903058.2445,2063739.388,461673.4817,1055031.1268,25067,0.43758
1721440800000,2024-07-20 02:00:00,ADA/USDT,0.43523,0.43647,0.43432,0.43513,909675.5931,2089140.2515,466945.0811,1072374.4711,25795,0.43543
1721437200000,2024-07-20 01:00:00,ADA/USDT,0.43554,0.43747,0.43431,0.43529,984362.2759,2258108.7435,513111.8516,1177062.7588,26364,0.43592
1721433600000,2024-07-20 00:00:00,ADA/USDT,0.43918,0.43941,0.43471,0.43554,1267004.5243,2897727.3305,642953.3139,1470463.6544,26759,0.43724
1721430000000,2024-07-19 23:00:00,ADA/USDT,0.43786,0.4395,0.43714,0.43896,1025766.843,2339138.9294,528642.206,1205506.8632,27402,0.43852
1721426400000,2024-07-19 22:00:00,ADA/USDT,0.4386,0.44071,0.43724,0.43798,1133783.2812,2581098.4849,574917.7251,1308818.7632,28201,0.43926
1721422800000,2024-07-19 21:00:00,ADA/USDT,0.43902,0.44232,0.43845,0.43861,1078428.7761,2448814.2538,551550.2883,1252435.8464,28182,0.44038
1721419200000,2024-07-19 20:00:00,ADA/USDT,0.44017,0.44033,0.43773,0.43914,1222196.6635,2782019.353,635020.151,1445438.7048,29198,0.43932
1721415600000,2024-07-19 19:00:00,ADA/USDT,0.43579,0.44033,0.43559,0.44009,1056247.5357,2407745.4069,548296.1841,1249848.3368,26788,0.43869
1721412000000,2024-07-19 18:00:00,ADA/USDT,0.4357,0.43758,0.43427,0.43588,908835.5753,2086395.0795,476554.0923,1094021.6232,26790,0.4356
1721408400000,2024-07-19 17:00:00,ADA/USDT,0.43599,0.43746,0.43451,0.43575,972109.0007,2229546.3415,485205.8215,1112820.8735,26709,0.43601
1721404800000,2024-07-19 16:00:00,ADA/USDT,0.43134,0.43751,0.43125,0.43621,996230.474,2288014.6111,512763.0937,1177607.0903,25573,0.43541
1721401200000,2024-07-19 15:00:00,ADA/USDT,0.42953,0.43223,0.42747,0.43131,848695.6295,1973445.4548,437490.9503,1017264.2394,23795,0.43006
1721397600000,2024-07-19 14:00:00,ADA/USDT,0.42596,0.43216,0.42525,0.42957,1043223.6593,2431752.4817,534616.5059,1246209.5418,24124,0.429
1721394000000,2024-07-19 13:00:00,ADA/USDT,0.42179,0.42622,0.41858,0.42593,1019343.3172,2416022.6303,524104.224,1242232.8183,21734,0.42191
1721390400000,2024-07-19 12:00:00,ADA/USDT,0.42091,0.42226,0.41883,0.4219,946276.2364,2249959.5154,483929.4028,1150642.4412,21857,0.42057
1721386800000,2024-07-19 11:00:00,ADA/USDT,0.41962,0.42155,0.41906,0.42076,792860.8117,1886566.5316,409708.2279,974921.1708,22152,0.42026
1721383200000,2024-07-19 10:00:00,ADA/USDT,0.41643,0.42084,0.41606,0.41963,848813.7996,2026825.4901,438987.7891,1048212.6946,21829,0.41879
1721379600000,2024-07-19 09:00:00,ADA/USDT,0.42112,0.42324,0.41669,0.41715,751946.9694,1791479.0235,398354.9752,949009.2796,21669,0.41974
1721376000000,2024-07-19 08:00:00,ADA/USDT,0.42143,0.42273,0.41842,0.42118,806481.8563,1916870.9229,413760.875,983458.8305,20815,0.42073
1721372400000,2024-07-19 07:00:00,ADA/USDT,0.42549,0.42603,0.41979,0.42154,997854.2024,2357648.0672,521438.5529,1232016.7574,21253,0.42324
1721368800000,2024-07-19 06:00:00,ADA/USDT,0.42422,0.42878,0.42358,0.42534,881731.923,2067449.109,450615.9531,1056610.5776,20985,0.42648
1721365200000,2024-07-19 05:00:00,ADA/USDT,0.42347,0.42505,0.42261,0.42505,791404.5208,1867448.9492,418288.605,987009.9016,21551,0.42378
1721361600000,2024-07-19 04:00:00,ADA/USDT,0.42592,0.42863,0.42329,0.42354,797311.8274,1873733.9888,413146.3002,970837.0758,21792,0.42552
1721358000000,2024-07-19 03:00:00,ADA/USDT,0.42025,0.42627,0.42014,0.42599,798341.571,1882444.6464,412693.2137,973137.2372,21171,0.4241
1721354400000,2024-07-19 02:00:00,ADA/USDT,0.42291,0.42397,0.41904,0.42024,732398.0268,1735988.3902,379741.4187,900021.2524,21375,0.42189
1721350800000,2024-07-19 01:00:00,ADA/USDT,0.41975,0.42356,0.4149,0.42295,884039.8278,2108916.908,460976.3959,1099565.0522,20932,0.4192
1721347200000,2024-07-19 00:00:00,ADA/USDT,0.42322,0.42486,0.41964,0.41975,986525.2766,2339070.8585,501843.8692,1189840.0369,20924,0.42176
1721343600000,2024-07-18 23:00:00,ADA/USDT,0.4251,0.42606,0.42284,0.42347,822957.7182,1937308.3907,429574.3189,1011241.8239,21275,0.42479
